0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0,0.317611,0.633944,0.947723,1.25769,1.56259,1.86119,2.15231,2.43475,2.7074,2.96914,3.21892,3.45574,3.67865,3.88675,4.07919,4.25521,4.4141,4.55521,4.67798,4.78191,4.86659,4.93167,4.9769,5.00208,5.00712,4.992,4.95678,4.9016,4.82668,4.73233,4.61892,4.48691,4.33684,4.1693,3.98498,3.78461,3.569,3.33901,3.09559,2.8397,2.57237,2.29468,2.00776,1.71275,1.41085,1.10326,0.791232,0.476017,0.158886,-0.158886,-0.476017,-0.791232,-1.10326,-1.41085,-1.71275,-2.00776,-2.29468,-2.57237,-2.8397,-3.09559,-3.33901,-3.569,-3.78461,-3.98498,-4.1693,-4.33684,-4.48691,-4.61892,-4.73233,-4.82668,-4.9016,-4.95678,-4.992,-5.00712,-5.00208,-4.9769,-4.93167,-4.86659,-4.78191,-4.67798,-4.55521,-4.4141,-4.25521,-4.07919,-3.88675,-3.67865,-3.45574,-3.21892,-2.96914,-2.7074,-2.43475,-2.15231,-1.86119,-1.56259,-1.25769,-0.947723,-0.633944,-0.317611,-1.22655e-15
0,0.633944,1.26533,1.89163,2.51031,3.11888,3.71489,4.29595,4.8597,5.40389,5.92632,6.42488,6.89757,7.34249,7.75785,8.14196,8.49329,8.81043,9.09208,9.33713,9.54457,9.71359,9.84349,9.93375,9.98402,9.99408,9.9639,9.8936,9.78346,9.63393,9.4456,9.21924,8.95576,8.65622,8.32182,7.95391,7.55397,7.12362,6.66458,6.17871,5.66796,5.13438,4.58013,4.00744,3.41861,2.81601,2.20208,1.57928,0.950117,0.317131,-0.317131,-0.950117,-1.57928,-2.20208,-2.81601,-3.41861,-4.00744,-4.58013,-5.13438,-5.66796,-6.17871,-6.66458,-7.12362,-7.55397,-7.95391,-8.32182,-8.65622,-8.95576,-9.21924,-9.4456,-9.63393,-9.78346,-9.8936,-9.9639,-9.99408,-9.98402,-9.93375,-9.84349,-9.71359,-9.54457,-9.33713,-9.09208,-8.81043,-8.49329,-8.14196,-7.75785,-7.34249,-6.89757,-6.42488,-5.92632,-5.40389,-4.8597,-4.29595,-3.71489,-3.11888,-2.51031,-1.89163,-1.26533,-0.633944,-2.44815e-15
0,0.947723,1.89163,2.82792,3.75282,4.66262,5.55363,6.42229,7.26508,8.07862,8.85963,9.60497,10.3116,10.9768,11.5977,12.1719,12.6972,13.1713,13.5923,13.9587,14.2688,14.5215,14.7157,14.8506,14.9258,14.9408,14.8957,14.7906,14.6259,14.4024,14.1208,13.7824,13.3885,12.9407,12.4408,11.8908,11.2929,10.6496,9.96332,9.23695,8.47339,7.67572,6.84713,5.99098,5.1107,4.20984,3.29203,2.36096,1.42039,0.4741,-0.4741,-1.42039,-2.36096,-3.29203,-4.20984,-5.1107,-5.99098,-6.84713,-7.67572,-8.47339,-9.23695,-9.96332,-10.6496,-11.2929,-11.8908,-12.4408,-12.9407,-13.3885,-13.7824,-14.1208,-14.4024,-14.6259,-14.7906,-14.8957,-14.9408,-14.9258,-14.8506,-14.7157,-14.5215,-14.2688,-13.9587,-13.5923,-13.1713,-12.6972,-12.1719,-11.5977,-10.9768,-10.3116,-9.60497,-8.85963,-8.07862,-7.26508,-6.42229,-5.55363,-4.66262,-3.75282,-2.82792,-1.89163,-0.947723,-3.6599e-15
0,1.25769,2.51031,3.75282,4.98023,6.18758,7.37001,8.52277,9.64121,10.7208,11.7573,12.7464,13.6842,14.5668,15.3909,16.1529,16.8499,17.4791,18.0379,18.524,18.9356,19.2709,19.5286,19.7077,19.8074,19.8274,19.7675,19.628,19.4095,19.1128,18.7392,18.2901,17.7674,17.1732,16.5097,15.7798,14.9864,14.1326,13.2219,12.258,11.2447,10.1861,9.08656,7.95039,6.78221,5.58671,4.36872,3.13314,1.88495,0.62916,-0.62916,-1.88495,-3.13314,-4.36872,-5.58671,-6.78221,-7.95039,-9.08656,-10.1861,-11.2447,-12.258,-13.2219,-14.1326,-14.9864,-15.7798,-16.5097,-17.1732,-17.7674,-18.2901,-18.7392,-19.1128,-19.4095,-19.628,-19.7675,-19.8274,-19.8074,-19.7077,-19.5286,-19.2709,-18.9356,-18.524,-18.0379,-17.4791,-16.8499,-16.1529,-15.3909,-14.5668,-13.6842,-12.7464,-11.7573,-10.7208,-9.64121,-8.52277,-7.37001,-6.18758,-4.98023,-3.75282,-2.51031,-1.25769,-4.85691e-15
0,1.56259,3.11888,4.66262,6.18758,7.68762,9.15671,10.5889,11.9785,13.3199,14.6076,15.8365,17.0016,18.0983,19.1221,20.0688,20.9348,21.7165,22.4108,23.0148,23.5261,23.9427,24.2629,24.4854,24.6093,24.6341,24.5597,24.3864,24.1149,23.7463,23.2821,22.7242,22.0748,21.3364,20.5122,19.6053,18.6195,17.5588,16.4273,15.2297,13.9708,12.6556,11.2894,9.8778,8.42641,6.94109,5.42783,3.89271,2.34191,0.781687,-0.781687,-2.34191,-3.89271,-5.42783,-6.94109,-8.42641,-9.8778,-11.2894,-12.6556,-13.9708,-15.2297,-16.4273,-17.5588,-18.6195,-19.6053,-20.5122,-21.3364,-22.0748,-22.7242,-23.2821,-23.7463,-24.1149,-24.3864,-24.5597,-24.6341,-24.6093,-24.4854,-24.2629,-23.9427,-23.5261,-23.0148,-22.4108,-21.7165,-20.9348,-20.0688,-19.1221,-18.0983,-17.0016,-15.8365,-14.6076,-13.3199,-11.9785,-10.5889,-9.15671,-7.68762,-6.18758,-4.66262,-3.11888,-1.56259,-6.03437e-15
0,1.86119,3.71489,5.55363,7.37001,9.15671,10.9065,12.6125,14.2676,15.8653,17.3991,18.8628,20.2506,21.5568,22.7762,23.904,24.9354,25.8665,26.6934,27.4128,28.0219,28.5181,28.8995,29.1645,29.3121,29.3416,29.253,29.0466,28.7232,28.2842,27.7313,27.0668,26.2932,25.4138,24.432,23.3519,22.1777,20.9142,19.5665,18.1401,16.6405,15.074,13.4468,11.7654,10.0367,8.26752,6.46508,4.6366,2.78945,0.931065,-0.931065,-2.78945,-4.6366,-6.46508,-8.26752,-10.0367,-11.7654,-13.4468,-15.074,-16.6405,-18.1401,-19.5665,-20.9142,-22.1777,-23.3519,-24.432,-25.4138,-26.2932,-27.0668,-27.7313,-28.2842,-28.7232,-29.0466,-29.253,-29.3416,-29.3121,-29.1645,-28.8995,-28.5181,-28.0219,-27.4128,-26.6934,-25.8665,-24.9354,-23.904,-22.7762,-21.5568,-20.2506,-18.8628,-17.3991,-15.8653,-14.2676,-12.6125,-10.9065,-9.15671,-7.37001,-5.55363,-3.71489,-1.86119,-7.18752e-15
0,2.15231,4.29595,6.42229,8.52277,10.5889,12.6125,14.5852,16.4992,18.3468,20.1205,21.8132,23.418,24.9286,26.3387,27.6428,28.8356,29.9123,30.8686,31.7005,32.4048,32.9787,33.4197,33.7262,33.8968,33.931,33.8285,33.5898,33.2159,32.7082,32.0688,31.3003,30.4058,29.3888,28.2535,27.0044,25.6465,24.1855,22.627,20.9774,19.2433,17.4318,15.55,13.6057,11.6065,9.56066,7.47629,5.36182,3.22575,1.0767,-1.0767,-3.22575,-5.36182,-7.47629,-9.56066,-11.6065,-13.6057,-15.55,-17.4318,-19.2433,-20.9774,-22.627,-24.1855,-25.6465,-27.0044,-28.2535,-29.3888,-30.4058,-31.3003,-32.0688,-32.7082,-33.2159,-33.5898,-33.8285,-33.931,-33.8968,-33.7262,-33.4197,-32.9787,-32.4048,-31.7005,-30.8686,-29.9123,-28.8356,-27.6428,-26.3387,-24.9286,-23.418,-21.8132,-20.1205,-18.3468,-16.4992,-14.5852,-12.6125,-10.5889,-8.52277,-6.42229,-4.29595,-2.15231,-8.31174e-15
0,2.43475,4.8597,7.26508,9.64121,11.9785,14.2676,16.4992,18.6644,20.7544,22.7609,24.6757,26.4911,28.1999,29.7951,31.2704,32.6197,33.8377,34.9195,35.8606,36.6573,37.3064,37.8053,38.152,38.3451,38.3837,38.2678,37.9978,37.5748,37.0005,36.2772,35.4078,34.3959,33.2455,31.9612,30.5481,29.0121,27.3593,25.5963,23.7302,21.7686,19.7193,17.5907,15.3911,13.1297,10.8153,8.4574,6.06545,3.64906,1.21799,-1.21799,-3.64906,-6.06545,-8.4574,-10.8153,-13.1297,-15.3911,-17.5907,-19.7193,-21.7686,-23.7302,-25.5963,-27.3593,-29.0121,-30.5481,-31.9612,-33.2455,-34.3959,-35.4078,-36.2772,-37.0005,-37.5748,-37.9978,-38.2678,-38.3837,-38.3451,-38.152,-37.8053,-37.3064,-36.6573,-35.8606,-34.9195,-33.8377,-32.6197,-31.2704,-29.7951,-28.1999,-26.4911,-24.6757,-22.7609,-20.7544,-18.6644,-16.4992,-14.2676,-11.9785,-9.64121,-7.26508,-4.8597,-2.43475,-9.40248e-15
0,2.7074,5.40389,8.07862,10.7208,13.3199,15.8653,18.3468,20.7544,23.0785,25.3096,27.4389,29.4576,31.3577,33.1316,34.772,36.2725,37.6269,38.8297,39.8762,40.7622,41.484,42.0388,42.4243,42.6389,42.6819,42.553,42.2528,41.7824,41.1438,40.3395,39.3728,38.2475,36.9683,35.5401,33.9689,32.2609,30.423,28.4626,26.3875,24.2062,21.9275,19.5604,17.1146,14.5999,12.0264,9.40446,6.74465,4.05768,1.35438,-1.35438,-4.05768,-6.74465,-9.40446,-12.0264,-14.5999,-17.1146,-19.5604,-21.9275,-24.2062,-26.3875,-28.4626,-30.423,-32.2609,-33.9689,-35.5401,-36.9683,-38.2475,-39.3728,-40.3395,-41.1438,-41.7824,-42.2528,-42.553,-42.6819,-42.6389,-42.4243,-42.0388,-41.484,-40.7622,-39.8762,-38.8297,-37.6269,-36.2725,-34.772,-33.1316,-31.3577,-29.4576,-27.4389,-25.3096,-23.0785,-20.7544,-18.3468,-15.8653,-13.3199,-10.7208,-8.07862,-5.40389,-2.7074,-1.04554e-14
